,rep_count_from_intermediate,rep_count_from_start,ref_xy_rotation,time,rotation_matrix_m11,rotation_matrix_m12,rotation_matrix_m13,rotation_matrix_m21,rotation_matrix_m22,rotation_matrix_m23,rotation_matrix_m31,rotation_matrix_m32,rotation_matrix_m33
15,0.7225948015995136,0.2489105910731979,4.8182613644283,0.75,0.98725825548172,-0.14410704374313354,-0.06748513877391815,0.11972980201244354,0.9520688056945801,-0.2814778983592987,0.10481344163417816,0.2698114216327667,0.9571917057037354
16,0.7391875323254492,0.2655033217991334,4.8182613644283,0.8,0.9916006326675415,-0.12617750465869904,0.028414499014616013,0.12892428040504456,0.9467414021492004,-0.2950580418109894,0.010328509844839573,0.2962430715560913,0.9550567269325256
17,0.7557800528892877,0.2820958423629719,4.8182613644283,0.8500000000000001,0.9874557852745056,-0.10837333649396896,0.11483171582221985,0.13910777866840363,0.9411706328392029,-0.3079722225666046,-0.0747002586722374,0.3200829327106476,0.9444399476051331
18,0.7723723521124943,0.29868814158617846,4.8182613644283,0.9,0.9773098230361938,-0.09117449820041656,0.19118770956993103,0.14984887838363647,0.935543954372406,-0.31984812021255493,-0.1497025042772293,0.34123995900154114,0.9279786944389343
19,0.788964418158973,0.31528020763265724,4.8182613644283,0.9500000000000001,0.9631853699684143,-0.07525045424699783,0.2580917775630951,0.16151177883148193,0.9294335842132568,-0.33176377415657043,-0.21491378545761108,0.3612348735332489,0.9073706269264221
20,0.8055562385350673,0.3318720280087515,4.8182613644283,1.0,0.9468063712120056,-0.06081187725067139,0.3160058259963989,0.17442575097084045,0.9222001433372498,-0.3451414406299591,-0.27043190598487854,0.38190165162086487,0.8837520480155945
21,0.8221478000895595,0.34846358956324364,4.8182613644283,1.05,0.9295005202293396,-0.048074737191200256,0.36567413806915283,0.18844789266586304,0.914183497428894,-0.3588257431983948,-0.31704282760620117,0.4024392366409302,0.8587936162948608
22,0.838739089013671,0.36505487848735524,4.8182613644283,1.1,0.9123751521110535,-0.03714839741587639,0.40766602754592896,0.20275285840034485,0.9061475992202759,-0.37119781970977783,-0.35561618208885193,0.421327143907547,0.8342784643173218
23,0.8553300908410627,0.38164588031474694,4.8182613644283,1.1500000000000001,0.8964602947235107,-0.028057802468538284,0.4422348737716675,0.21612600982189178,0.8989261388778687,-0.38107913732528687,-0.3868442475795746,0.43720078468322754,0.8119156360626221
24,0.8719207904478343,0.39823657992151845,4.8182613644283,1.2000000000000002,0.882430911064148,-0.020339718088507652,0.4700021743774414,0.22820663452148438,0.8921539187431335,-0.3898501694202423,-0.41138482093811035,0.45127344131469727,0.7919058203697205
25,0.8885111720525246,0.4148269615262088,4.8182613644283,1.25,0.8706464171409607,-0.013769960962235928,0.491716593503952,0.23889994621276855,0.8856424689292908,-0.39820125699043274,-0.4300018846988678,0.46416357159614563,0.7743710875511169
26,0.9051012192161116,0.4314170086897958,4.8182613644283,1.3,0.8612434267997742,-0.007571290712803602,0.5081362128257751,0.24744939804077148,0.8795971274375916,-0.406297504901886,-0.4438789486885071,0.4756590723991394,0.7594207525253296
27,0.9216909148420126,0.4480067043156968,4.8182613644283,1.35,0.8542020320892334,-0.0016261158743873239,0.5199386477470398,0.2532290518283844,0.8746798634529114,-0.4132918119430542,-0.4541078209877014,0.4846982955932617,0.7475650906562805
28,0.9382802411760837,0.46459603064976784,4.8182613644283,1.4000000000000001,0.849380373954773,0.0033395527862012386,0.5277706980705261,0.2561814486980438,0.8716697096824646,-0.417807400226593,-0.4614369869232178,0.49008244276046753,0.7395235896110535
29,0.9548691798066203,0.4811849692803046,4.8182613644283,1.4500000000000002,0.8465860486030579,0.0071303932927548885,0.5322041511535645,0.25691917538642883,0.8702314496040344,-0.42034485936164856,-0.46613800525665283,0.49259153008461,0.7348938584327698
30,0.971457711664357,0.4977735011380412,4.8182613644283,1.5,0.8456310033798218,0.009859045036137104,0.5336769223213196,0.25590723752975464,0.8699389696121216,-0.4215657114982605,-0.4684225916862488,0.49306079745292664,0.7331243753433228
31,0.9880458170224673,0.5143616064961515,4.8182613644283,1.55,0.8463915586471558,0.012024021707475185,0.5324253439903259,0.25321221351623535,0.8704264760017395,-0.42218637466430664,-0.46851351857185364,0.4921515882015228,0.7336769700050354
32,1.004633475496564,0.5309492649702482,4.8182613644283,1.6,0.8489327430725098,0.013298806734383106,0.5283334851264954,0.2487993687391281,0.8719232082366943,-0.4217212498188019,-0.466274619102478,0.4894620180130005,0.7368954420089722
33,1.0212206660446987,0.547536455518383,4.8182613644283,1.6500000000000001,0.8534174561500549,0.013449829071760178,0.5210543870925903,0.24233780801296234,0.8748106360435486,-0.41949811577796936,-0.46146610379219055,0.48427820205688477,0.7433192729949951
34,1.0378073669673629,0.5641231564410472,4.8182613644283,1.7000000000000002,0.8600271940231323,0.012631583958864212,0.5100918412208557,0.23312950134277344,0.8795207738876343,-0.4148419499397278,-0.4538764953613281,0.4756928086280823,0.7534670233726501
35,1.0543935559074864,0.5807093453811705,4.8182613644283,1.75,0.8688879013061523,0.011488491669297218,0.49487560987472534,0.2210436314344406,0.8855153918266296,-0.40865904092788696,-0.44291484355926514,0.46446800231933594,0.7668741345405579
36,1.0709792098504383,0.5972949993241224,4.8182613644283,1.8,0.8800238966941833,0.010350801981985569,0.47481662034988403,0.20655173063278198,0.8919184803962708,-0.40226590633392334,-0.4276614785194397,0.4520777761936188,0.7827715873718262
37,1.0875643051240271,0.6138800945977113,4.8182613644283,1.85,0.8933402299880981,0.008369268849492073,0.44930294156074524,0.1904619038105011,0.8985322713851929,-0.3954288363456726,-0.4070226550102234,0.4388275742530823,0.80110102891922
38,1.1041488173985001,0.6304646068721843,4.8182613644283,1.9000000000000001,0.908580482006073,0.0053527033887803555,0.41767558455467224,0.1730152815580368,0.905288815498352,-0.3879663646221161,-0.38019371032714844,0.42476293444633484,0.8216016292572021
39,1.1207327216865441,0.6470485111602283,4.8182613644283,1.9500000000000002,0.9252402782440186,0.0008188284118659794,0.3793807327747345,0.15425299108028412,0.9127963781356812,-0.37816497683525085,-0.3466070294380188,0.4084140658378601,0.8444297313690186
40,1.1373159923432845,0.6636317818169688,4.8182613644283,2.0,0.9424698948860168,-0.005333250388503075,0.3342485725879669,0.13525307178497314,0.9204623699188232,-0.36668187379837036,-0.3057076334953308,0.3907947540283203,0.8682293891906738
41,1.1538986030662866,0.6802143925399708,4.8182613644283,2.0500000000000003,0.9593325853347778,-0.013091864064335823,0.2819743752479553,0.11700223386287689,0.92751544713974,-0.3550008535385132,-0.25688794255256653,0.3735555410385132,0.8913275599479675
42,1.170480526895554,0.6967963163692382,4.8182613644283,2.1,0.9748121500015259,-0.022430116310715675,0.22189664840698242,0.0998883992433548,0.9334717392921448,-0.3444601595401764,-0.19940797984600067,0.3579488694667816,0.9122001528739929
43,1.1870617362135296,0.7133775256872139,4.8182613644283,2.15,0.9875888228416443,-0.03324384242296219,0.15350289642810822,0.08353222161531448,0.9388290643692017,-0.3340992331504822,-0.1330062448978424,0.3427751064300537,0.9299540519714355
44,1.2036422027450961,0.7299579922187803,4.8182613644283,2.2,0.9960617423057556,-0.045285724103450775,0.07622489333152771,0.06759339570999146,0.9442203640937805,-0.32230278849601746,-0.05737737938761711,0.32618576288223267,0.9435627460479736
45,1.2202218975575743,0.7465376870312586,4.8182613644283,2.25,0.9982672333717346,-0.05793914198875427,-0.010275968350470066,0.05193813517689705,0.949664294719696,-0.30893394351005554,0.027658086270093918,0.3078649342060089,0.9510279893875122
46,1.236800791060725,0.7631165805344091,4.8182613644283,2.3000000000000003,0.9920287132263184,-0.0712958425283432,-0.10390359163284302,0.03757417947053909,0.9544041156768799,-0.2961435616016388,0.12027981877326965,0.28987881541252136,0.949475109577179
47,1.2533788539343915,0.7796946434080757,4.8182613644283,2.35,0.9754311442375183,-0.08333443105220795,-0.20393486320972443,0.02194330096244812,0.9578437805175781,-0.28645023703575134,0.21920891106128693,0.2749374806880951,0.9361393451690674
48,1.2699560608390774,0.7962718503127616,4.8182613644283,2.4000000000000004,0.9470112919807434,-0.09408275783061981,-0.307112455368042,0.0051417225040495396,0.9604579210281372,-0.2783776819705963,0.32115912437438965,0.2620477080345154,0.910048246383667
49,1.2865323913435898,0.812848180817274,4.8182613644283,2.45,0.906292736530304,-0.10392577201128006,-0.4096742272377014,-0.011741497553884983,0.9627326130867004,-0.2702000141143799,0.4224874675273895,0.2496904879808426,0.871297299861908
50,1.3031078299250398,0.829423619398724,4.8182613644283,2.5,0.8542713522911072,-0.11294703185558319,-0.5074085593223572,-0.02730187587440014,0.9650139212608337,-0.2607734203338623,0.5191099047660828,0.23662446439266205,0.8213000297546387
51,1.3196823659688421,0.8459981554425264,4.8182613644283,2.5500000000000003,0.7938758730888367,-0.11971507966518402,-0.5961790680885315,-0.04182787612080574,0.9673556089401245,-0.24994707107543945,0.6066396236419678,0.22336384654045105,0.7629528045654297
52,1.3362559937687155,0.8625717832423997,4.8182613644283,2.6,0.7294652462005615,-0.12380306422710419,-0.672720730304718,-0.054851580411195755,0.9697295427322388,-0.2379409223794937,0.681814968585968,0.21046943962574005,0.7005932331085205
53,1.3528287125266825,0.8791445020003666,4.8182613644283,2.6500000000000004,0.6659924387931824,-0.1265469491481781,-0.7351462244987488,-0.06384115666151047,0.9722205400466919,-0.22519232332706451,0.743221640586853,0.19690896570682526,0.6394126415252686
54,1.369400526353069,0.8957163158267534,4.8182613644283,2.7,0.6083059310913086,-0.1271006166934967,-0.7834599018096924,-0.0690179243683815,0.9748852252960205,-0.21174348890781403,0.7906962037086487,0.1828775852918625,0.5842562317848206
55,1.3859714442665056,0.9122872337401899,4.8182613644283,2.75,0.559812605381012,-0.1268852949142456,-0.8188467621803284,-0.06955008208751678,0.977523922920227,-0.19902190566062927,0.825695276260376,0.16836583614349365,0.5384053587913513
56,1.4025414801939262,0.9288572696676104,4.8182613644283,2.8000000000000003,0.5223907828330994,-0.1261536329984665,-0.8433226346969604,-0.06654758006334305,0.9799476265907288,-0.18781399726867676,0.8501054644584656,0.1542333960533142,0.5035204291343689
57,1.4191106529705682,0.9454264424442524,4.8182613644283,2.85,0.4962371289730072,-0.12470731139183044,-0.8591838479042053,-0.062038421630859375,0.9820065498352051,-0.17836597561836243,0.8659676909446716,0.1418142318725586,0.4795714318752289
58,1.4356789863399735,0.9619947758136578,4.8182613644283,2.9000000000000004,0.4797901213169098,-0.12376971542835236,-0.8686094880104065,-0.05751403048634529,0.9834340214729309,-0.17190004885196686,0.8754961490631104,0.13243317604064941,0.46472346782684326
59,1.4522465089539875,0.9785622984276717,4.8182613644283,2.95,0.471284419298172,-0.12349920719861984,-0.873292088508606,-0.05413155257701874,0.9842311143875122,-0.1684008687734604,0.8803186416625977,0.12663736939430237,0.4571675956249237
60,1.4688132543727592,0.9951290438464435,4.8182613644283,3.0,0.4686955213546753,-0.1235177293419838,-0.8746815919876099,-0.053194232285022736,0.9844325184822083,-0.16752013564109802,0.8817567229270935,0.12504395842552185,0.454828679561615
61,1.4853792610647418,1.0116950505384261,4.8182613644283,3.0500000000000003,0.47121575474739075,-0.12342537194490433,-0.8733395338058472,-0.05475124344229698,0.984157919883728,-0.1686282455921173,0.8803170323371887,0.1272767186164856,0.456993043422699
62,1.5019445724066922,1.0282603618803765,4.8182613644283,3.1,0.47900474071502686,-0.12331922352313995,-0.8691070079803467,-0.05889121815562248,0.9833376407623291,-0.17198529839515686,0.8758347034454346,0.1335645467042923,0.46376097202301025
63,1.5185092366836712,1.0448250261573555,4.8182613644283,3.1500000000000004,0.49343663454055786,-0.1235690489411354,-0.8609592914581299,-0.06494003534317017,0.9818599224090576,-0.17813998460769653,0.8673540353775024,0.14381152391433716,0.4764610826969147
64,1.5350733070890432,1.0613890965627273,4.8182613644283,3.2,0.5164368152618408,-0.12436287105083466,-0.8472466468811035,-0.07161995768547058,0.9796587824821472,-0.1874546855688095,0.8533250093460083,0.15748827159404755,0.4970249831676483
65,1.5516368417244766,1.0779526311981606,4.8182613644283,3.25,0.5496315956115723,-0.12495554983615875,-0.826009213924408,-0.0776221826672554,0.9768344759941101,-0.19942210614681244,0.8317931890487671,0.17372533679008484,0.5271998047828674
66,1.5681999035999432,1.0945156930736275,4.8182613644283,3.3000000000000003,0.5939619541168213,-0.12419679760932922,-0.7948486804962158,-0.0813497006893158,0.9736753106117249,-0.21292856335639954,0.8003695607185364,0.19113217294216156,0.56822270154953
67,1.5847625606337195,1.1110783501074035,4.8182613644283,3.35,0.6481954455375671,-0.12291576713323593,-0.7514880895614624,-0.08058827370405197,0.9702705144882202,-0.22821184992790222,0.7571975588798523,0.20848700404167175,0.6190193891525269
68,1.601324885652385,1.1276406751260692,4.8182613644283,3.4000000000000004,0.709744930267334,-0.11931833624839783,-0.6942803859710693,-0.07563934475183487,0.9669463038444519,-0.24350257217884064,0.7003861665725708,0.2253396213054657,0.6772600412368774
69,1.6178869563908234,1.1442027458645077,4.8182613644283,3.45,0.7743833661079407,-0.11344174295663834,-0.6224639415740967,-0.06656254082918167,0.9637302756309509,-0.2584441602230072,0.6292057037353516,0.24156762659549713,0.7387457489967346
70,1.6344488554922223,1.1607646449659066,4.8182613644283,3.5,0.836932361125946,-0.10524120926856995,-0.5370926856994629,-0.054249200969934464,0.9605538845062256,-0.2727513611316681,0.5446110963821411,0.25741127133369446,0.7982093095779419
71,1.6510106705080727,1.177326459981757,4.8182613644283,3.5500000000000003,0.8926578164100647,-0.09363826364278793,-0.4409012496471405,-0.04090813547372818,0.9573149681091309,-0.28613728284835815,0.4488747715950012,0.27345913648605347,0.8507241606712341
72,1.6675724938981697,1.193888283371854,4.8182613644283,3.6,0.9377968907356262,-0.08003748208284378,-0.33783286809921265,-0.026049351319670677,0.9541006684303284,-0.29835113883018494,0.34620583057403564,0.2885930836200714,0.8926676511764526
73,1.6841344230306126,1.2104502125042969,4.8182613644283,3.6500000000000004,0.9704372882843018,-0.06535493582487106,-0.23233641684055328,-0.010178043507039547,0.9507018327713013,-0.3099393844604492,0.24113872647285461,0.3031414747238159,0.9219313263893127
74,1.7006965601818038,1.227012349655488,4.8182613644283,3.7,0.9904739260673523,-0.04926427826285362,-0.12858639657497406,0.005262731108814478,0.946672797203064,-0.3221535384654999,0.1375999003648758,0.31840798258781433,0.9379140138626099
75,1.71725901253645,1.2435748020101343,4.8182613644283,3.75,0.9990345239639282,-0.031660839915275574,-0.03045671619474888,0.0195609200745821,0.9413318634033203,-0.3369150161743164,0.03933688998222351,0.3359939455986023,0.9410423636436462
76,1.7338218921875614,1.2601376816612457,4.8182613644283,3.8000000000000003,0.9981085658073425,-0.013253826647996902,0.060030680149793625,0.03370893374085426,0.9345909953117371,-0.35412344336509705,-0.05141064152121544,0.3554771840572357,0.9332700371742249
77,1.7503853161364527,1.2767011056101367,4.8182613644283,3.85,0.9898595809936523,0.003999757114797831,0.14199280738830566,0.049401044845581055,0.9275133013725281,-0.3705112636089325,-0.13318218290805817,0.37376871705055237,0.9179103970527649
78,1.766949406292741,1.2932651957664252,4.8182613644283,3.9000000000000004,0.9766319394111633,0.020419534295797348,0.2139464169740677,0.0651228055357933,0.9205593466758728,-0.3851357102394104,-0.20481465756893158,0.3900686204433441,0.8977178931236267
79,1.7835142894743492,1.3098300789480333,4.8182613644283,3.95,0.9602710604667664,0.03527074679732323,0.2768310308456421,0.08135484158992767,0.9135123491287231,-0.3985932171344757,-0.2669472396373749,0.4052790701389313,0.8743500709533691
80,1.8000800974075022,1.3263958868811863,4.8182613644283,4.0,0.9422866106033325,0.04838256910443306,0.3312929570674896,0.09859326481819153,0.9055286645889282,-0.4126707911491394,-0.3199613392353058,0.42151743173599243,0.8484973907470703
81,1.8166469667267298,1.342962756200414,4.8182613644283,4.05,0.9238343238830566,0.05963410437107086,0.37811893224716187,0.11696264147758484,0.8965749740600586,-0.42716866731643677,-0.36448580026626587,0.43885886669158936,0.8213117718696594
82,1.8332150389748656,1.3595308284485497,4.8182613644283,4.1000000000000005,0.9057999849319458,0.0690600574016571,0.41803956031799316,0.13571389019489288,0.8873590230941772,-0.4406537711620331,-0.4013827443122864,0.45587795972824097,0.7943973541259766
83,1.849784460603046,1.3761002500767303,4.8182613644283,4.15,0.8890748023986816,0.0766611397266388,0.45129716396331787,0.15355359017848969,0.8788104057312012,-0.45178934931755066,-0.4312393367290497,0.47097283601760864,0.7695565819740295
84,1.866355382970713,1.392671172444397,4.8182613644283,4.2,0.8743220567703247,0.08274850249290466,0.47824016213417053,0.1697377860546112,0.8710033893585205,-0.4610230326652527,-0.45469775795936584,0.4842580258846283,0.7474918961524963
85,1.8829279623456103,1.4092437518192944,4.8182613644283,4.25,0.8618788123130798,0.08769337087869644,0.49947449564933777,0.18437570333480835,0.863341212272644,-0.46973130106925964,-0.4724092483520508,0.4969424307346344,0.7279269695281982
86,1.8995023599037872,1.4258181493774713,4.8182613644283,4.3,0.8518204092979431,0.0919431671500206,0.5157018899917603,0.19693784415721893,0.8560433387756348,-0.4779175817966461,-0.48540443181991577,0.508661150932312,0.7110881209373474
87,1.9160787417295957,1.44239453120328,4.8182613644283,4.3500000000000005,0.8440992832183838,0.0961373969912529,0.5274978876113892,0.20663487911224365,0.8494797348976135,-0.48547518253326416,-0.4947710931301117,0.5187886953353882,0.697179913520813
88,1.9326572788156926,1.4589730682893767,4.8182613644283,4.4,0.8386270403862,0.09960181266069412,0.5355222225189209,0.21314014494419098,0.8447465300559998,-0.4908914864063263,-0.5012742280960083,0.5258162021636963,0.6871981620788574
89,1.9492381470630373,1.4755539365367216,4.8182613644283,4.45,0.8352478742599487,0.1019837036728859,0.5403335094451904,0.21684525907039642,0.8419246673583984,-0.4941062033176422,-0.5053108930587769,0.5298699140548706,0.6811011433601379
90,1.965821527280894,1.4921373167545784,4.8182613644283,4.5,0.8337615728378296,0.10323982685804367,0.5423866510391235,0.2184169441461563,0.8405531048774719,-0.4957464337348938,-0.5070855617523193,0.5318007469177246,0.6782715320587158
91,1.9824076051868307,1.508723394660515,4.8182613644283,4.55,0.8339655995368958,0.1038178950548172,0.5419624447822571,0.21807961165905,0.8401821851730347,-0.4965231716632843,-0.5068951845169067,0.5322741866111755,0.678042471408844
92,1.9989965714067186,1.525312360880403,4.8182613644283,4.6000000000000005,0.8358632922172546,0.10368620604276657,0.5390563011169434,0.21581262350082397,0.8408539891242981,-0.4963763654232025,-0.504734992980957,0.5312379598617554,0.6804621815681458
93,2.0155886195912207,1.5419044090649048,4.8182613644283,4.65,0.8396521210670471,0.10240275412797928,0.5333835482597351,0.21134516596794128,0.8430585265159607,-0.49455589056015015,-0.5003174543380737,0.5279829502105713,0.6862335801124573
94,2.03218393888174,1.5584997283554243,4.8182613644283,4.7,0.8455227613449097,0.10000846534967422,0.5244898200035095,0.20396192371845245,0.8473128080368042,-0.49036774039268494,-0.4934478998184204,0.5215930342674255,0.6960243582725525
95,2.0487827120269078,1.5750985015005923,4.8182613644283,4.75,0.8536199927330017,0.09687317907810211,0.5118090510368347,0.19327972829341888,0.8535070419311523,-0.4839097857475281,-0.48371049761772156,0.511997401714325,0.709847092628479
96,2.0653851153825844,1.5917009048562683,4.8182613644283,4.800000000000001,0.8640265464782715,0.0936218872666359,0.49466460943222046,0.17962242662906647,0.8605642318725586,-0.47661831974983215,-0.47031256556510925,0.500663697719574,0.7267337441444397
97,2.0819913189118555,1.60830710838554,4.8182613644283,4.8500000000000005,0.8767982721328735,0.08952850848436356,0.47245052456855774,0.16376566886901855,0.8681826591491699,-0.46844393014907837,-0.45211243629455566,0.4881020188331604,0.7465593218803406
98,2.0986014861850384,1.6249172756587225,4.8182613644283,4.9,0.8918622732162476,0.0841708779335022,0.44440633058547974,0.14618153870105743,0.876163899898529,-0.4593122899532318,-0.4280335009098053,0.47460731863975525,0.769113302230835
99,2.115215774379675,1.6415315638533594,4.8182613644283,4.95,0.9088606834411621,0.07711458206176758,0.40990927815437317,0.12677614390850067,0.8851922154426575,-0.4476188123226166,-0.3973664343357086,0.4587898552417755,0.7947400808334351
100,2.131834334280538,1.6581501237542218,4.8182613644283,5.0,0.9270884990692139,0.06807581335306168,0.36860907077789307,0.10642116516828537,0.8951040506362915,-0.4329703152179718,-0.35941827297210693,0.4406295716762543,0.8225959539413452
101,2.1484573102796256,1.6747730997533097,4.8182613644283,5.050000000000001,0.9456266164779663,0.05707922205328941,0.3202066719532013,0.08646193146705627,0.9049456715583801,-0.41665059328079224,-0.31355172395706177,0.42168155312538147,0.8508055210113525
102,2.1650848403761653,1.6914006298498498,4.8182613644283,5.1000000000000005,0.9635559916496277,0.044147051870822906,0.2638387084007263,0.06767008453607559,0.9139835238456726,-0.40006864070892334,-0.2588060796260834,0.40334251523017883,0.8776868581771851
103,2.181717056176614,1.7080328456502982,4.8182613644283,5.15,0.9796421527862549,0.029470719397068024,0.19857670366764069,0.049930889159440994,0.9223126769065857,-0.3832051753997803,-0.19444313645362854,0.3853190541267395,0.9020649194717407
104,2.1983540828946535,1.7246698723683376,4.8182613644283,5.2,0.9922420978546143,0.013298760168254375,0.12360740453004837,0.03289666026830673,0.9307355880737305,-0.36421021819114685,-0.11988935619592667,0.36545097827911377,0.9230775237083435
105,2.2149960393511963,1.7413118288248801,4.8182613644283,5.25,0.9992711544036865,-0.00345768965780735,0.03801528364419937,0.0162810068577528,0.939368486404419,-0.3425227105617523,-0.034526024013757706,0.34289199113845825,0.9387401342391968
106,2.231643037974381,1.7579588274480649,4.8182613644283,5.300000000000001,0.9981839656829834,-0.020959971472620964,-0.05647533759474754,0.0018253581365570426,0.9476087689399719,-0.31942808628082275,0.060211725533008575,0.3187448978424072,0.9459261298179626
107,2.2482951847995754,1.7746109742732596,4.8182613644283,5.3500000000000005,0.9865687489509583,-0.03694861754775047,-0.1591128259897232,-0.012360120192170143,0.9544026851654053,-0.29826614260673523,0.16287824511528015,0.29622671008110046,0.9411271810531616
108,2.2649525794693752,1.7912683689430595,4.8182613644283,5.4,0.962257981300354,-0.05075274407863617,-0.26736438274383545,-0.026830539107322693,0.959976315498352,-0.278793066740036,0.27081298828125,0.2754443883895874,0.922383189201355
109,2.2816153152336036,1.807931104707288,4.8182613644283,5.45,0.9241157174110413,-0.06250078231096268,-0.37696653604507446,-0.04055096581578255,0.9649204611778259,-0.2593919038772583,0.37995490431785583,0.2549945116043091,0.8891636729240417
110,2.2982834789493127,1.8245992684229966,4.8182613644283,5.5,0.8725832104682922,-0.07244664430618286,-0.4830631911754608,-0.05188422277569771,0.9695990681648254,-0.23913538455963135,0.48570215702056885,0.23372887074947357,0.8422970175743103
111,2.3149571510807805,1.8412729405544648,4.8182613644283,5.550000000000001,0.8101744055747986,-0.07950828224420547,-0.5807718634605408,-0.060590893030166626,0.9740932583808899,-0.21787849068641663,0.5830491185188293,0.21170905232429504,0.7843679189682007
112,2.3316364056995154,1.8579521951731999,4.8182613644283,5.6000000000000005,0.7413411736488342,-0.08265762776136398,-0.6660187840461731,-0.06716287136077881,0.9782673716545105,-0.196168452501297,0.6677592992782593,0.19015946984291077,0.7196783423423767
113,2.3483213104842537,1.8746370999579376,4.8182613644283,5.65,0.6715714931488037,-0.08339346945285797,-0.736231803894043,-0.06947323679924011,0.982181191444397,-0.1746240109205246,0.7376755475997925,0.1684209108352661,0.6538112759590149
114,2.3650119267209577,1.8913277161946416,4.8182613644283,5.7,0.6065517663955688,-0.08167648315429688,-0.7908374667167664,-0.0675068348646164,0.9858259558677673,-0.15359057486057281,0.7921728491783142,0.1465475708246231,0.5924407243728638
115,2.3817083093028186,1.9080240987765031,4.8182613644283,5.75,0.550641655921936,-0.07816337794065475,-0.8310741186141968,-0.06140001863241196,0.9891167283058167,-0.13370901346206665,0.8324804902076721,0.12465371936559677,0.5398496389389038
116,2.398410506730258,1.9247262962039422,4.8182613644283,5.800000000000001,0.5061864256858826,-0.07439280301332474,-0.8592095971107483,-0.05180096998810768,0.991851270198822,-0.11639483273029327,0.8608670234680176,0.10342537611722946,0.49820801615715027
